timestamp,Panther_lodging_Dianna,Panther_lodging_Dean,Panther_lodging_Cora,Panther_parking_Lorriane,Panther_parking_Asia,Panther_lodging_Kara,Panther_lodging_Drew,Panther_lodging_Ricky,Panther_parking_Clarence,Panther_parking_Adela,Panther_lodging_Heather,Panther_office_Daina,Panther_lodging_Arlene,Panther_office_Catherine,Panther_other_Bethel,Panther_lodging_Paulette,Panther_other_Iva,Panther_education_Richard,Panther_parking_Jody,Panther_office_Woodrow,Panther_education_Aurora,Panther_office_Kristen,Panther_office_Antonette,Panther_office_Valarie,Panther_lodging_Georgie,Panther_lodging_Shelia,Panther_lodging_Juliet,Panther_parking_Stanley,Panther_lodging_Bonnie,Panther_lodging_Aaron,Panther_education_Karri,Panther_lodging_Jacquelyn,Panther_education_Lacey,Panther_lodging_Marlyn,Panther_lodging_Janice,Panther_office_Larry,Panther_lodging_Otis
2016-04-18 20:00:00,0.0,0.0,1.1356,13.0597,0.0,,0.0,0.0,0.0,0.0,0.0,529.9574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,0.0,0.0
2016-04-18 21:00:00,,378.541,0.0,12.9461,0.0,,0.0,0.0,,0.0,0.0,227.1246,0.0,0.0,0.0,0.0,0.0,0.0,6056.656,0.0,0.0,0.0,26.1193,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-18 22:00:00,10220.607,0.0,1.1356,13.1732,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1.1356,0.0
2016-04-18 23:00:00,15141.64,378.541,3.4069,12.4161,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,13627.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,0.0,0.0
2016-04-19 00:00:00,3406.869,378.541,3.4069,12.719,0.0,,0.0,0.0,,0.0,0.0,37.8541,0.0,0.0,0.0,23848.083,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-19 01:00:00,6813.738,0.0,1.1356,13.6653,0.0,,0.0,0.0,,0.0,,0.0,4921.0329999999985,0.0,0.0,22712.46,0.0,0.0,0.0,1.1356,0.0,0.0,7940.6546,0.0,0.0,0.0,0.0,0.0,,,378.541,,0.0,0.0,378.541,0.0,0.0
2016-04-19 02:00:00,8327.902,378.541,0.0,13.9303,0.0,,0.0,0.0,,0.0,0.0,0.0,4163.951,0.0,0.0,,0.0,0.0,0.0,1.5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,378.541,0.0,0.0
2016-04-19 03:00:00,10220.607,,5.6781,109.3605,0.0,,0.0,0.0,,0.0,0.0,0.0,5678.115,0.0,0.0,25362.247000000007,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,1.1356,0.0
2016-04-19 04:00:00,16277.263,,2.2712,123.2908,0.0,,0.0,0.0,0.0,0.0,0.0,37.8541,6056.656,0.0,0.0,21576.837000000003,,0.0,0.0,0.0,,0.0,8525.5004,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2016-04-19 05:00:00,,,9.085,107.3164,0.0,,0.0,0.0,0.0,0.0,,2498.3706,7949.361,0.0,0.0,25362.247000000007,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,378.541,0.0,0.0
2016-04-19 06:00:00,1135.623,,18.17,14.0439,0.0,,0.0,5678.115,0.0,0.0,0.0,113.5623,6813.738,0.0,0.0,2649.7870000000007,0.0,0.0,0.0,1.5142,,0.0,1.1356,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-19 07:00:00,0.0,,1.1356,12.0376,0.0,,0.0,1892.705,0.0,0.0,0.0,2157.6837,7192.279,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,4921.0329999999985,0.0,0.0
2016-04-19 08:00:00,378.541,,0.0,11.5834,0.0,,0.0,0.0,0.0,,0.0,378.541,7192.279,0.0,0.0,378.541,0.0,0.0,0.0,1.1356,0.0,0.0,4.921,0.0,0.0,0.0,0.0,0.0,,,378.541,,0.0,0.0,378.541,0.0,0.0
2016-04-19 09:00:00,0.0,0.0,0.0,11.5834,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,6.0567,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,5678.115,0.0,0.0
2016-04-19 10:00:00,0.0,0.0,0.0,11.6969,0.0,,0.0,0.0,0.0,0.0,0.0,227.1246,0.0,0.0,0.0,3406.869,0.0,0.0,378.541,1.1356,0.0,0.0,4.5425,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1892.705,0.0,0.0
2016-04-19 11:00:00,0.0,378.541,7.9494,12.3404,0.0,,0.0,0.0,0.0,0.0,0.0,529.9574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,0.0,0.0
2016-04-19 12:00:00,0.0,0.0,0.0,11.5834,0.0,,0.0,0.0,0.0,0.0,0.0,416.3951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5425,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-19 13:00:00,0.0,378.541,1.5142,11.8105,0.0,,0.0,0.0,0.0,0.0,0.0,113.5623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.921,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-19 14:00:00,0.0,0.0,18.17,13.1732,0.0,,0.0,0.0,0.0,0.0,0.0,302.8328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,0.0,0.0
2016-04-19 15:00:00,0.0,378.541,0.0,11.5834,0.0,,0.0,0.0,0.0,0.0,,37.8541,378.541,0.0,0.0,22333.919,0.0,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-19 16:00:00,0.0,0.0,4.5425,12.454,0.0,,0.0,0.0,0.0,0.0,0.0,75.7082,0.0,0.0,0.0,4921.0329999999985,0.0,,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,0.0,0.0
2016-04-19 17:00:00,0.0,378.541,7.9494,12.189,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,4.921,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-19 18:00:00,0.0,378.541,0.0,11.4319,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.623,,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,0.0,378.541
2016-04-19 19:00:00,0.0,378.541,0.0,11.2427,0.0,,0.0,0.0,0.0,0.0,,416.3951,378.541,0.0,0.0,1514.164,,0.0,0.0,0.0,0.0,0.0,4.921,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-19 20:00:00,0.0,,0.0,11.2048,0.0,,0.0,0.0,0.0,0.0,,492.1033,757.082,0.0,0.0,1514.164,0.0,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,378.541
2016-04-19 21:00:00,378.541,378.541,0.0,11.4319,0.0,,0.0,0.0,0.0,0.0,,264.9787,378.541,0.0,0.0,1514.164,,0.0,0.0,0.0,0.0,0.0,4.921,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,0.0,0.0
2016-04-19 22:00:00,0.0,,0.0,13.6653,0.0,,0.0,0.0,0.0,0.0,,0.0,378.541,0.0,0.0,1892.705,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,378.541
2016-04-19 23:00:00,0.0,378.541,0.0,11.9619,0.0,,0.0,0.0,,0.0,0.0,0.0,378.541,0.0,0.0,757.082,0.0,0.0,0.0,1.5142,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,1.5142,0.0
2016-04-20 00:00:00,0.0,378.541,0.0,12.5676,0.0,,0.0,3406.869,0.0,0.0,,37.8541,378.541,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.1356,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,11734.771,0.0,378.541
2016-04-20 01:00:00,0.0,378.541,0.0,12.189,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,16277.263,,,0.0,1.1356,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0
2016-04-20 02:00:00,0.0,378.541,0.0,12.189,0.0,,0.0,8327.902,0.0,0.0,0.0,0.0,0.0,0.0,,21955.378,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,10220.607,0.0,757.082
2016-04-20 03:00:00,0.0,378.541,0.0,12.3404,0.0,,0.0,2649.7870000000007,0.0,0.0,,0.0,378.541,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,10977.688999999997,0.0,
2016-04-20 04:00:00,0.0,378.541,0.0,13.0597,0.0,,0.0,5299.574000000001,0.0,0.0,0.0,37.8541,0.0,0.0,,23469.542,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,4921.0329999999985,0.0,6813.738
2016-04-20 05:00:00,0.0,378.541,0.0,11.8105,0.0,,0.0,6056.656,0.0,0.0,,2460.5165,0.0,0.0,0.0,23469.542,0.0,0.0,0.0,1.1356,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,3406.869,0.0,6435.196999999999
2016-04-20 06:00:00,0.0,0.0,10978.8246,12.0755,0.0,,0.0,,,0.0,0.0,113.5623,0.0,0.0,0.0,16655.804,0.0,0.0,0.0,1.1356,0.0,0.0,6417.4056,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,6435.196999999999,0.0,5678.115
2016-04-20 07:00:00,0.0,378.541,5313.2015,11.8105,0.0,,0.0,,,0.0,0.0,2157.6837,378.541,0.0,0.0,0.0,,0.0,0.0,1.5142,0.0,0.0,2139.1352,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,5299.574000000001,0.0,2271.246
2016-04-20 08:00:00,0.0,378.541,18.17,13.6653,0.0,,0.0,3406.869,0.0,,,378.541,0.0,0.0,0.0,2649.7870000000007,0.0,,0.0,1.1356,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-20 09:00:00,0.0,0.0,23.8481,14.1953,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21576.837000000003,0.0,0.0,0.0,1.1356,0.0,0.0,6.0567,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,1.1356,0.0
2016-04-20 10:00:00,0.0,378.541,2.2712,12.0755,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,1.1356,0.0,0.0,4.5425,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-20 11:00:00,0.0,0.0,3.4069,11.2048,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-20 12:00:00,0.0,378.541,0.0,10.9398,0.0,,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,0.0,0.0
2016-04-20 13:00:00,0.0,0.0,5.6781,11.4698,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,1.5142,0.0,0.0,4.921,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-20 14:00:00,0.0,378.541,4.5425,11.4698,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,5.6781,0.0,0.0,0.0,0.0,0.0,,,378.541,,0.0,0.0,0.0,0.0,0.0
2016-04-20 15:00:00,0.0,0.0,4.5425,11.3184,0.0,,0.0,0.0,0.0,0.0,0.0,227.1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6498,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,0.0,0.0
2016-04-20 16:00:00,0.0,378.541,13.6275,12.9461,0.0,,0.0,0.0,0.0,0.0,0.0,416.3951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,4.5425,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-20 17:00:00,0.0,0.0,3.4069,11.4319,0.0,,0.0,0.0,0.0,0.0,0.0,113.5623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,0.0,0.0
2016-04-20 18:00:00,0.0,378.541,6.8137,11.6969,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,0.0,0.0
2016-04-20 19:00:00,378.541,0.0,0.0,10.107,0.0,,0.0,0.0,0.0,0.0,0.0,416.3951,0.0,0.0,0.0,378.541,,0.0,0.0,1.5142,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-20 20:00:00,0.0,378.541,1.1356,9.8421,0.0,,0.0,0.0,0.0,0.0,0.0,492.1033,378.541,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-20 21:00:00,0.0,378.541,0.0,9.7664,0.0,,0.0,0.0,0.0,0.0,0.0,264.9787,0.0,0.0,0.0,757.082,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1135.623,0.0,378.541
2016-04-20 22:00:00,0.0,378.541,1.1356,10.0692,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.082,0.0,0.0,6435.196999999999,1.1356,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0
2016-04-20 23:00:00,0.0,378.541,2.2712,10.107,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,757.082,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,0.0,0.0
2016-04-21 00:00:00,0.0,378.541,1.1356,10.7127,0.0,,0.0,3028.328,,0.0,0.0,37.8541,0.0,0.0,0.0,757.082,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0
2016-04-21 01:00:00,0.0,378.541,1.1356,12.5676,,,0.0,8327.902,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,378.541,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0
2016-04-21 02:00:00,0.0,0.0,2.2712,113.8273,,,0.0,7192.279,0.0,,0.0,0.0,3785.41,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,378.541,378.541,,0.0
2016-04-21 03:00:00,0.0,378.541,0.0,120.1111,0.0,,0.0,1892.705,0.0,,0.0,0.0,5678.115,0.0,0.0,378.541,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0
2016-04-21 04:00:00,0.0,378.541,2.2712,118.3698,0.0,,0.0,4163.951,0.0,0.0,0.0,37.8541,4921.0329999999985,0.0,0.0,378.541,,0.0,1514.164,1.1356,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,378.541,0.0,0.0
2016-04-21 05:00:00,0.0,0.0,0.0,113.2973,0.0,,0.0,378.541,0.0,0.0,0.0,2498.3706,7570.82,0.0,0.0,0.0,,0.0,0.0,1.1356,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,378.541
2016-04-21 06:00:00,0.0,378.541,9.085,12.454,0.0,,0.0,7949.361,0.0,0.0,0.0,113.5623,6056.656,0.0,0.0,378.541,0.0,0.0,0.0,1.1356,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,0.0,0.0
2016-04-21 07:00:00,0.0,0.0,1.1356,10.4856,0.0,,0.0,1514.164,0.0,0.0,0.0,2157.6837,6435.196999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,4542.492,0.0,0.0
2016-04-21 08:00:00,0.0,378.541,6.8137,11.2048,0.0,,0.0,0.0,0.0,0.0,0.0,378.541,6435.196999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-21 09:00:00,0.0,378.541,11.3562,12.0755,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5142,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,0.0,0.0
2016-04-21 10:00:00,0.0,0.0,0.0,10.8263,0.0,,0.0,0.0,0.0,0.0,0.0,492.1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-21 11:00:00,0.0,378.541,2.2712,12.189,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-21 12:00:00,0.0,0.0,4.5425,11.9619,0.0,,0.0,0.0,0.0,0.0,0.0,75.7082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,0.0,0.0
2016-04-21 13:00:00,0.0,378.541,21.5768,12.5676,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-21 14:00:00,0.0,0.0,19.3056,13.4004,0.0,,0.0,0.0,0.0,0.0,0.0,643.5197,0.0,0.0,0.0,0.0,0.0,,0.0,1.5142,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-21 15:00:00,0.0,378.541,4.5425,11.4698,0.0,,0.0,0.0,0.0,0.0,,227.1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,0.0,0.0
2016-04-21 16:00:00,0.0,0.0,1.1356,11.2048,0.0,,0.0,0.0,0.0,0.0,0.0,151.4164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-21 17:00:00,0.0,378.541,7.9494,11.6969,0.0,,0.0,0.0,0.0,0.0,0.0,264.9787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-21 18:00:00,0.0,0.0,7.9494,12.454,0.0,,0.0,0.0,0.0,0.0,0.0,227.1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,0.0,0.0
2016-04-21 19:00:00,0.0,378.541,2.2712,11.4319,0.0,,0.0,0.0,0.0,0.0,0.0,416.3951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-21 20:00:00,0.0,378.541,3.4069,11.0913,0.0,,0.0,0.0,0.0,0.0,0.0,529.9574,0.0,0.0,0.0,757.082,,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-21 21:00:00,378.541,378.541,2.2712,11.4698,0.0,,0.0,0.0,0.0,0.0,0.0,227.1246,378.541,0.0,0.0,757.082,0.0,0.0,6435.196999999999,0.0,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,,,378.541,,0.0,0.0,378.541,0.0,0.0
2016-04-21 22:00:00,0.0,378.541,0.0,11.9619,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.082,,0.0,0.0,1.1356,0.0,0.0,1.5142,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-21 23:00:00,0.0,378.541,2.2712,11.2048,0.0,,0.0,0.0,,0.0,0.0,0.0,378.541,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,0.0,0.0
2016-04-22 00:00:00,0.0,,0.0,11.0913,0.0,,0.0,0.0,0.0,0.0,0.0,37.8541,378.541,0.0,0.0,1135.623,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,378.541
2016-04-22 01:00:00,0.0,378.541,0.0,10.9398,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.082,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,1.1356,0.0
2016-04-22 02:00:00,0.0,378.541,0.0,10.9777,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2016-04-22 03:00:00,0.0,378.541,0.0,109.2469,0.0,,0.0,0.0,0.0,0.0,,0.0,378.541,0.0,0.0,378.541,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,378.541,1.1356,0.0
2016-04-22 04:00:00,0.0,0.0,3.4069,124.4264,0.0,,0.0,0.0,,0.0,,2649.7870000000007,0.0,0.0,0.0,378.541,0.0,0.0,0.0,1.1356,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2016-04-22 05:00:00,0.0,378.541,3.4069,107.7706,0.0,,0.0,0.0,0.0,0.0,0.0,2460.5165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2016-04-22 06:00:00,0.0,378.541,21.5768,13.7789,0.0,,0.0,5299.574000000001,,0.0,0.0,113.5623,0.0,0.0,0.0,7949.361,0.0,0.0,0.0,1.5142,0.0,0.0,6731.2161,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,0.0,0.0
2016-04-22 07:00:00,0.0,378.541,3.4069,12.189,0.0,,0.0,1892.705,,102.9632,0.0,2157.6837,378.541,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,2165.2545,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,4542.492,0.0,378.541
2016-04-22 08:00:00,0.0,378.541,0.0,10.9777,0.0,,0.0,0.0,0.0,,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,0.0,0.0
2016-04-22 09:00:00,0.0,0.0,0.0,11.3184,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-22 10:00:00,0.0,378.541,12.4919,13.2111,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-22 11:00:00,0.0,378.541,10.2206,13.0597,0.0,,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.0567,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
2016-04-22 12:00:00,0.0,378.541,1.1356,12.0376,0.0,,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,378.541,0.0,0.0
2016-04-22 13:00:00,0.0,0.0,0.0,11.5834,0.0,,0.0,0.0,0.0,0.0,0.0,189.2705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.5425,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0
