sum_conso,mean_conso,min_conso,max_conso,first_conso,last_conso,median_conso,airTemperature,cloudCoverage,dewTemperature,precipDepth1HR,precipDepth6HR,seaLvlPressure,windDirection,windSpeed,month,day_of_week
128.87,5.369583333333334,0.07,15.32,0.39,0.39,0.74,24.879166666666663,0.0,6.925000000000001,0.0,,1010.4083333333332,188.63636363636363,2.9086956521739133,6,6
102.33,4.26375,0.26,15.97,0.39,0.4,1.05,27.5375,0.0,5.0,-0.0833333333333333,-1.0,1003.9416666666666,127.72727272727272,4.5,6,0
119.23,4.9679166666666665,0.24,15.85,0.38,0.38,1.54,24.27916666666667,0.0833333333333333,6.6375,0.0,,1006.7458333333334,136.52173913043478,2.595833333333333,6,1
122.37,5.09875,0.05,15.49,0.39,0.39,0.615,25.4125,0.0,7.5375,0.0,,1007.4958333333334,146.1904761904762,2.8499999999999996,6,2
125.67,5.23625,0.08,15.33,0.38,0.39,1.245,26.825,0.0833333333333333,5.25,0.0,,1003.9833333333332,168.2608695652174,3.8333333333333335,6,3
87.45,3.64375,0.08,13.17,0.38,0.38,0.6950000000000001,25.225,0.0,3.883333333333333,0.0,,1005.8291666666668,173.33333333333334,5.429166666666667,6,4
20.88,0.87,0.12,5.14,0.39,0.38,0.39,17.845833333333335,0.1666666666666666,9.8875,4.541666666666667,37.0,1011.1791666666668,182.5,4.2250000000000005,6,5
107.77,4.685652173913043,0.28,15.92,0.39,0.38,0.62,17.616666666666667,0.9,11.441666666666665,0.0416666666666666,3.0,1016.7625,220.0,2.4166666666666665,6,6
75.18,3.1325000000000003,0.1,11.72,0.39,0.38,0.39,17.620833333333334,0.8571428571428571,9.495833333333334,0.5416666666666666,13.0,1013.0916666666668,156.08695652173913,4.158333333333333,6,0
93.31,3.887916666666667,0.06,13.46,0.39,0.38,0.75,20.025,0.2857142857142857,5.954166666666667,0.0,,1005.8833333333332,190.83333333333337,4.879166666666666,6,1
99.2,4.509090909090909,0.07,16.11,0.38,0.38,0.39,22.85,0.0,1.9416666666666669,0.0,,1001.4833333333332,177.5,5.970833333333334,6,2
85.43,4.068095238095238,0.06,15.08,0.39,0.38,0.39,17.820833333333333,0.0,4.9375,0.0,,1010.1958333333332,266.25,3.216666666666667,6,3
112.82,4.9052173913043475,0.08,15.73,0.38,0.39,0.39,21.220833333333335,0.0,4.866666666666666,0.0,,1013.2583333333332,189.0909090909091,2.6833333333333336,6,4
96.76,4.398181818181818,0.05,15.5,0.38,0.39,0.39,25.254166666666663,0.0,0.6875,0.0,,1012.9666666666668,195.0,5.0,6,5
129.57,5.39875,0.04,15.97,0.39,0.39,0.56,22.429166666666664,0.0,5.583333333333333,0.0,,1017.8,247.08333333333337,3.108333333333333,6,6
125.82,5.242500000000001,0.09,15.3,0.39,0.39,0.8700000000000001,26.15416666666667,0.0,6.05,0.0,,1015.2333333333332,175.5,3.033333333333333,6,0
116.08,4.836666666666667,0.02,15.48,0.39,0.39,0.54,26.625,0.0,4.608333333333333,0.0,,1011.7541666666666,200.55555555555551,2.619047619047619,6,1
124.03,5.167916666666667,0.05,15.25,0.38,0.38,0.5800000000000001,25.4,0.0,6.279166666666666,0.0,,1010.1958333333332,196.31578947368425,2.058333333333333,6,2
124.91,5.204583333333333,0.04,15.3,0.39,0.38,0.75,27.016666666666666,0.0,3.3833333333333333,0.0,,1008.3791666666666,173.75,3.2624999999999997,6,3
114.73,4.9882608695652175,0.1,16.17,0.39,0.39,0.39,24.225,0.0,2.25,0.0,,1009.5,244.34782608695653,5.116666666666666,6,4
86.5,4.119047619047619,0.07,15.36,0.37,0.37,0.39,19.458333333333332,0.0,-2.970833333333333,0.0,,1017.875,304.5,3.440909090909091,6,5
48.15,2.00625,0.0,14.66,0.39,0.39,0.38,22.15416666666667,0.0,-0.1499999999999999,0.0,,1017.6416666666668,164.21052631578948,2.8260869565217392,6,6
122.52,5.1049999999999995,0.05,15.18,0.4,0.39,0.5449999999999999,26.6625,0.0,2.7875,0.0,,1015.2166666666668,171.5,2.9166666666666665,6,0
123.23,5.1345833333333335,0.02,15.05,0.4,0.37,0.61,29.058333333333337,0.0,3.095833333333333,0.0,,1012.3125,168.5,4.008333333333334,6,1
100.6,4.191666666666666,0.25,15.7,0.39,0.39,0.51,27.641666666666666,0.4347826086956521,6.875,0.0,,1012.0,165.23809523809524,3.9826086956521736,6,2
97.79,4.074583333333333,0.24,14.91,0.39,0.38,0.99,25.2,0.4,10.208333333333334,-0.0416666666666666,-1.0,1011.7333333333332,145.0,2.841666666666667,6,3
117.83,4.909583333333333,0.05,15.77,0.39,0.38,0.515,25.458333333333332,0.0,9.316666666666666,0.0,,1010.7333333333332,179.04761904761904,3.0541666666666667,7,4
118.56,4.94,0.07,15.34,0.38,0.38,0.505,25.075,0.0833333333333333,6.979166666666667,0.0,,1011.3458333333332,172.72727272727272,3.2375000000000003,7,5
107.07,4.6552173913043475,0.08,15.33,0.39,0.39,0.39,26.441666666666663,0.1666666666666666,6.4875,0.0,,1011.1041666666666,178.63636363636363,5.672727272727273,7,6
122.22,5.0925,0.16,15.49,0.37,0.38,0.61,27.683333333333337,0.0,5.3999999999999995,0.0,,1008.225,210.41666666666663,4.595833333333333,7,0
123.37,5.140416666666667,0.19,15.92,0.39,0.38,0.8400000000000001,25.416666666666668,0.0,5.5249999999999995,-0.0416666666666666,-1.0,1007.0916666666668,224.73684210526315,2.6,7,1
115.74,4.8225,0.19,16.19,0.39,0.38,1.355,23.8,0.0,4.466666666666667,0.0,,1007.1625,258.0,3.639130434782609,7,2
123.95,5.164583333333334,0.06,15.19,0.37,0.38,0.475,24.016666666666666,0.0,3.8958333333333335,0.0,,1010.1958333333332,180.52631578947367,2.2772727272727273,7,3
120.4,5.016666666666667,0.1,15.51,0.4,0.39,0.52,27.404166666666665,0.0,2.0749999999999997,0.0,,1007.6416666666668,184.7826086956522,4.6499999999999995,7,4
118.41,4.93375,0.07,15.38,0.39,0.38,0.45,29.6,0.0,-0.7625000000000001,0.0,,1007.05,193.33333333333337,5.217391304347826,7,5
96.09,4.00375,0.04,14.48,0.39,0.39,0.465,22.8625,0.2857142857142857,3.533333333333333,0.0,,1004.85,271.9047619047619,5.690909090909091,7,6
84.8,4.038095238095238,0.06,15.18,0.38,0.39,0.39,16.229166666666668,0.0833333333333333,-0.3625,0.0,,1014.9291666666668,180.0,1.9227272727272728,7,0
113.55,4.9369565217391305,0.05,15.94,0.37,0.38,0.39,20.741666666666667,0.0,-1.4375,0.0,,1010.9625,181.5,2.891304347826087,7,1
128.98,5.3741666666666665,0.04,16.04,0.39,0.38,0.455,22.495833333333337,0.0,0.7458333333333332,0.0,,1015.0166666666668,177.61904761904762,2.3625000000000003,7,2
125.75,5.239583333333333,0.03,15.43,0.38,0.39,0.44,24.2125,0.0,0.5583333333333333,0.0,,1014.5,189.04761904761904,2.491304347826087,7,3
109.04,4.543333333333333,0.3,15.58,0.38,0.39,0.92,26.1125,0.0,0.8583333333333334,0.0,,1008.8291666666668,180.0,2.895652173913043,7,4
127.24,5.301666666666667,0.32,15.74,0.38,0.38,0.995,25.55416666666667,0.0,2.308333333333333,0.0,,1006.4708333333332,210.95238095238096,2.654166666666667,7,5
118.55,4.939583333333333,0.29,15.75,0.38,0.39,0.99,25.704166666666666,0.0,1.7583333333333335,0.0,,1007.475,165.2173913043478,2.725,7,6
104.69,4.5517391304347825,0.02,16.11,0.38,0.39,0.4,28.708333333333332,0.0833333333333333,4.195833333333334,-0.125,-1.0,1009.45,165.83333333333334,7.425000000000001,7,0
127.72,5.321666666666666,0.07,15.66,0.38,0.39,0.7,29.8625,0.25,6.591666666666666,0.0,,1010.85,175.2173913043478,5.108333333333333,7,1
127.03,5.292916666666667,0.04,15.64,0.38,0.37,0.405,30.379166666666663,0.0,4.4375,0.0,,1011.1833333333334,195.0,5.516666666666667,7,2
124.54,5.189166666666666,0.04,15.43,0.39,0.38,0.4,29.8875,0.0833333333333333,3.608333333333333,0.0,,1012.4695652173912,195.65217391304347,3.641666666666667,7,3
119.5,4.979166666666667,0.12,15.9,0.38,0.38,0.56,31.045833333333334,0.0,5.2375,-0.0416666666666666,-1.0,1011.3416666666668,210.41666666666663,3.8166666666666664,7,4
128.98,5.3741666666666665,0.08,16.03,0.39,0.39,0.43,25.7875,0.0,-0.2166666666666666,0.0,,1012.5083333333332,212.0,2.433333333333333,7,5
126.73,5.2804166666666665,0.06,15.78,0.38,0.39,0.41,25.295833333333334,0.0,-0.0208333333333333,0.0,,1012.3416666666668,234.0,2.5375,7,6
122.18,5.090833333333333,0.01,14.93,0.38,0.38,0.52,27.675,0.0,0.3833333333333333,0.0,,1010.8833333333332,149.0909090909091,2.2958333333333334,7,0
124.46,5.185833333333334,0.03,15.46,0.39,0.39,0.495,28.983333333333334,0.0,2.2208333333333337,0.0,,1010.1291666666666,222.72727272727272,3.1374999999999997,7,1
123.88,5.161666666666666,0.04,15.67,0.39,0.38,0.425,28.0625,0.0,0.0124999999999999,0.0,,1011.9583333333334,155.5,2.9333333333333336,7,2
118.23,4.9262500000000005,0.03,15.09,0.39,0.37,0.5549999999999999,28.358333333333334,0.0,2.3208333333333333,0.0,,1011.1458333333334,163.1578947368421,2.658333333333333,7,3
121.83,5.07625,0.02,15.79,0.4,0.38,0.49,28.445833333333336,0.0,3.4499999999999997,0.0,,1009.4458333333332,203.8095238095238,2.975,7,4
104.17,4.340416666666667,0.03,14.62,0.38,0.38,0.39,28.245833333333337,0.1666666666666666,5.666666666666667,0.0,,1006.9083333333332,212.6086956521739,3.7541666666666664,7,5
119.97,4.99875,0.06,15.02,0.39,0.39,0.5700000000000001,28.4,0.0,8.5,0.0,,1007.3125,170.95238095238096,3.704347826086957,7,6
120.41,5.017083333333333,0.02,15.09,0.38,0.38,0.43,28.175,0.0,6.095833333333334,0.0,,1009.8708333333334,157.61904761904762,2.8541666666666665,8,0
87.84,3.819130434782609,0.03,14.3,0.39,0.39,0.39,28.441666666666663,0.0,5.091666666666667,0.0,,1010.8125,168.57142857142858,3.275,8,1
109.68,4.569999999999999,0.17,15.27,0.39,0.39,0.905,26.77916666666667,0.1818181818181818,2.908333333333333,-0.0416666666666666,-1.0,1010.7666666666668,254.54545454545453,3.6681818181818175,8,2
121.5,5.0625,0.03,15.21,0.39,0.39,0.51,23.329166666666666,0.0,-2.5791666666666666,0.0,,1011.7125,204.76190476190476,2.216666666666667,8,3
56.86,2.369166666666666,0.28,10.15,0.39,0.38,0.39,24.166666666666668,0.1111111111111111,4.1499999999999995,-0.0416666666666666,3.0,1008.9333333333334,170.43478260869566,3.220833333333333,8,4
114.45,4.76875,0.07,15.72,0.38,0.39,0.39,25.208695652173912,0.4761904761904761,9.360869565217392,0.0,,1009.5642857142856,161.11111111111111,4.1909090909090905,8,5
82.9301,3.455420833333333,0.21,15.1401,0.38,0.38,0.465,26.445833333333336,0.6666666666666666,9.2875,0.3333333333333333,4.0,1004.9,153.47826086956522,4.520833333333333,8,6
126.36,5.265,0.08,15.78,0.39,0.39,0.395,25.583333333333332,0.0,3.483333333333334,0.0,,1005.2958333333332,167.14285714285714,3.369565217391304,8,0
103.3601,4.493917391304348,0.1,16.07,0.38,0.39,0.39,27.75833333333333,0.0,1.508333333333333,0.0,,1003.5291666666668,223.04347826086956,5.0249999999999995,8,1
126.16,5.256666666666667,0.21,15.89,0.39,0.39,1.27,22.883333333333336,0.0,5.075,0.2916666666666667,8.0,1009.9833333333332,160.52631578947367,2.4291666666666667,8,2
114.66,4.985217391304348,0.26,16.0,0.39,0.37,0.4,21.85,0.0,5.708333333333333,0.4166666666666667,10.0,1014.5125,155.41666666666666,2.7708333333333335,8,3
112.66,4.898260869565218,0.12,16.1,0.38,0.38,0.39,22.916666666666668,0.0,0.75,0.0,,1016.4875,182.8571428571429,2.4695652173913047,8,4
126.21,5.25875,0.12,16.06,0.38,0.38,0.41,23.916666666666668,0.0,0.2125,0.0,,1014.8875,149.0,2.8208333333333333,8,5
125.77,5.2404166666666665,0.19,15.52,0.39,0.38,0.425,25.4125,0.0,-1.2541666666666669,0.0,,1012.2916666666666,143.8095238095238,2.817391304347826,8,6
82.26,3.4275,0.2,12.92,0.38,0.39,0.6799999999999999,26.879166666666663,0.0833333333333333,0.8250000000000001,0.0,,1010.6125,153.63636363636363,4.2375,8,0
123.32,5.138333333333333,0.14,15.69,0.38,0.39,0.39,25.8125,0.0,4.416666666666667,0.0,,1012.4083333333332,159.04761904761904,2.6666666666666665,8,1
82.84,3.4516666666666667,0.14,12.77,0.39,0.37,0.43,26.491666666666664,0.1666666666666666,3.2416666666666667,-0.0416666666666666,-1.0,1010.9791666666666,161.30434782608697,3.466666666666667,8,2
72.62,3.025833333333334,0.27,11.17,0.39,0.38,0.79,24.491666666666664,0.0,4.566666666666666,0.0,,1011.0416666666666,154.34782608695653,2.858333333333333,8,3
122.32,5.096666666666667,0.11,15.57,0.39,0.38,0.5449999999999999,24.208333333333332,0.0,5.166666666666667,0.0,,1010.05,219.0909090909091,3.3833333333333333,8,4
120.77,5.0320833333333335,0.15,15.65,0.39,0.38,0.47,22.708333333333332,0.0,3.3375,0.0,,1011.3291666666668,162.6315789473684,1.9791666666666667,8,5
125.79,5.24125,0.16,15.78,0.39,0.4,0.445,24.270833333333332,0.0,0.875,0.0,,1008.8333333333334,167.82608695652175,2.858333333333333,8,6
121.79,5.074583333333333,0.17,16.06,0.37,0.39,0.4,25.004166666666663,0.0,-0.7041666666666667,0.0,,1007.725,200.8695652173913,3.7416666666666663,8,0
117.82,4.909166666666667,0.11,15.59,0.39,0.39,0.55,23.679166666666664,0.0,-1.7083333333333333,0.0,,1011.6958333333332,169.16666666666666,3.7291666666666665,8,1
104.13,4.527391304347826,0.18,15.08,0.39,0.39,0.39,19.8625,0.0,-2.966666666666667,0.0,,1015.0083333333332,172.85714285714286,2.316666666666667,8,2
104.1501,4.3395875,0.2,16.12,0.38,0.38,0.8049999999999999,19.5375,0.3333333333333333,-1.9041666666666663,0.0,,1013.5125,161.0,2.8391304347826085,8,3
107.3,4.470833333333333,0.23,14.96,0.39,0.39,0.4,20.770833333333332,0.0833333333333333,-0.1125,0.0,,1011.3083333333334,196.5217391304348,4.008333333333334,8,4
112.44,4.888695652173913,0.23,16.03,0.37,0.39,0.41,21.483333333333334,0.0,-0.4875,0.0,,1012.0208333333334,184.54545454545453,3.779166666666667,8,5
108.11,4.700434782608696,0.21,15.49,0.35,0.39,0.42,22.7875,0.0,0.6708333333333334,0.0,,1014.9708333333332,171.0,3.3272727272727276,8,6
90.19,4.099545454545455,0.2,15.57,0.35,0.37,0.42,24.125,0.0,1.4416666666666669,0.0,,1016.1458333333334,221.36363636363637,3.0583333333333336,8,0
117.85,4.910416666666666,0.24,15.66,0.36,0.39,0.415,25.96666666666667,0.0,1.2083333333333333,0.0,,1012.9833333333332,202.27272727272728,2.9416666666666664,8,1
91.57,3.815416666666667,0.26,15.5,0.35,0.43,0.41,27.054166666666664,0.0,1.0166666666666666,0.0,,1010.15,147.3913043478261,3.2375000000000003,8,2
82.53,3.43875,0.24,14.89,0.38,0.39,0.385,25.4875,0.6,5.804166666666667,3.3333333333333335,20.25,1009.6541666666668,158.75,4.529166666666667,9,3
109.2401,4.5516708333333336,0.27,15.16,0.39,0.38,0.39,25.083333333333332,0.6363636363636364,7.675000000000001,-0.0833333333333333,-1.0,1006.6416666666668,177.5,5.308333333333333,9,4
114.23,4.7595833333333335,0.18,15.77,0.39,0.39,0.52,20.991666666666667,0.0,5.366666666666667,0.0,,1004.7291666666666,241.5,2.617391304347826,9,5
86.86,3.619166666666666,0.21,15.41,0.42,0.35,0.415,19.054166666666667,0.2,4.041666666666667,-0.0833333333333333,-1.0,1002.4208333333332,228.75,3.283333333333333,9,6
80.06,3.812380952380952,0.26,14.12,0.38,0.38,0.4,15.254166666666668,0.3478260869565217,2.858333333333333,0.0,,1010.7958333333332,207.0,2.1782608695652175,9,0
108.29,4.708260869565217,0.27,16.19,0.34,0.35,0.41,17.291666666666668,0.0,1.2041666666666666,0.0,,1011.7333333333332,139.41176470588235,1.7086956521739132,9,1
79.6,3.7904761904761903,0.21,14.85,0.38,0.35,0.41,19.425,0.0,0.5541666666666667,0.0,,1014.0541666666668,212.17391304347825,2.8083333333333336,9,2
95.95,4.361363636363636,0.28,15.83,0.38,0.39,0.4,18.754166666666663,0.0,0.9666666666666668,0.0,,1015.5375,178.63636363636363,2.8541666666666665,9,3
95.02,4.319090909090909,0.29,15.71,0.38,0.38,0.385,17.429166666666667,0.0,-2.1791666666666667,0.0,,1019.9333333333334,226.66666666666663,2.7708333333333335,9,4
79.8,3.8,0.22,15.95,0.39,0.38,0.39,17.291666666666668,0.0,-5.366666666666667,0.0,,1020.3333333333334,156.31578947368422,2.533333333333333,9,5
100.25,4.358695652173913,0.26,15.11,0.38,0.39,0.39,21.7375,0.0833333333333333,-4.675,0.0,,1011.4416666666666,187.72727272727272,3.9791666666666665,9,6
69.16,3.293333333333333,0.0,13.06,0.39,0.38,0.39,21.2375,0.5882352941176471,3.483333333333333,-0.1666666666666666,-1.0,1004.7,233.91304347826087,4.425,9,0
102.21,4.44391304347826,0.27,16.05,0.38,0.39,0.38,16.508333333333333,0.5882352941176471,7.720833333333334,3.0416666666666665,38.0,1009.1652173913044,161.9047619047619,3.11304347826087,9,1
62.22,2.5925,0.29,14.44,0.39,0.37,0.39,14.325,1.0769230769230769,8.075000000000001,2.4583333333333335,15.75,1013.6130434782608,166.95652173913044,2.7291666666666665,9,2
79.04,3.436521739130435,0.34,12.8,0.39,0.37,0.39,13.158333333333331,0.4,7.583333333333333,1.375,36.0,1019.3291666666668,149.0,2.0125,9,3
92.88,4.221818181818183,0.32,15.21,0.38,0.37,0.38,14.583333333333334,0.0,5.258333333333334,0.0,,1018.6041666666666,204.28571428571428,2.4583333333333335,9,4
75.53,3.5966666666666667,0.32,15.47,0.39,0.39,0.39,16.55,0.0,2.4708333333333337,0.0,,1017.8375,187.27272727272728,3.466666666666667,9,5
106.37,4.624782608695653,0.32,16.12,0.38,0.37,0.39,19.85,0.2727272727272727,0.7666666666666666,0.0,,1015.2291666666666,169.1304347826087,3.395652173913043,9,6
90.41,4.109545454545454,0.27,15.15,0.39,0.38,0.38,22.070833333333336,0.0,0.5875,0.0,,1013.7166666666668,176.08695652173913,4.416666666666667,9,0
103.88,4.516521739130434,0.24,16.03,0.39,0.39,0.39,22.170833333333334,0.0,-0.2958333333333333,0.0,,1011.9083333333332,188.1818181818182,4.366666666666666,9,1
106.81,4.4504166666666665,0.26,16.09,0.38,0.38,0.39,21.108333333333334,0.2105263157894736,7.141666666666667,0.375,10.0,1008.3391304347824,186.5217391304348,5.104166666666667,9,2
54.75,2.488636363636364,0.27,14.86,0.38,0.39,0.385,14.229166666666666,3.5,10.929166666666667,11.291666666666666,92.0,1005.4869565217392,200.5,2.7083333333333335,9,3
10.0,0.4166666666666667,0.08,1.52,0.38,0.38,0.38,8.320833333333335,,6.8374999999999995,9.25,60.5,1011.795652173913,188.75,3.8625,9,4
75.64,3.151666666666667,0.19,12.72,0.37,0.38,0.39,11.129166666666668,0.6666666666666666,6.395833333333333,4.291666666666667,53.5,1021.3,128.33333333333334,2.129166666666667,9,5
78.23,3.7252380952380952,0.33,15.92,0.37,0.39,0.39,12.620833333333332,0.0,4.925,0.0,,1028.3625,195.45454545454547,2.5,9,6
107.1,4.656521739130435,0.31,16.13,0.38,0.37,0.39,14.9125,0.0,6.875,0.0,,1024.8083333333334,182.3809523809524,2.5625,9,0
121.45,5.060416666666667,0.29,16.07,0.38,0.37,0.39,16.533333333333335,0.0,8.079166666666667,0.0,,1018.6041666666666,153.47826086956522,2.5,9,1
103.35,4.3062499999999995,0.16,15.79,0.38,0.3,0.385,18.816666666666663,0.1818181818181818,8.591666666666667,0.0416666666666666,3.0,1017.1826086956522,160.0,2.5791666666666666,9,2
68.8,2.8666666666666667,0.23,10.75,0.23,0.4,0.38,18.370833333333337,1.3333333333333333,10.075,0.2083333333333333,5.0,1018.0875,165.45454545454547,3.5136363636363637,9,3
88.28,4.012727272727273,0.25,15.52,0.37,0.4,0.38,19.041666666666668,0.8181818181818182,8.654166666666667,0.0,,1016.5166666666668,150.45454545454547,3.804347826086957,9,4
92.2,3.841666666666667,0.29,14.52,0.37,0.38,0.39,18.915,1.0769230769230769,8.625,3.1666666666666665,39.0,1012.3,153.1578947368421,4.2105263157894735,10,5
65.02,2.82695652173913,0.28,12.04,0.38,0.39,0.39,20.283333333333335,0.0,5.733333333333333,0.0,,1004.95,160.83333333333334,7.541666666666667,10,6
39.89,1.6620833333333334,0.11,10.87,0.36,0.38,0.38,10.229411764705883,4.0,-0.0058823529411764,0.3333333333333333,4.0,1007.85,254.375,4.005882352941176,10,0
82.65,3.7568181818181823,0.31,15.54,0.38,0.38,0.385,9.170833333333333,1.1,-1.1166666666666667,0.0,,1011.3708333333334,160.8695652173913,2.408333333333333,10,1
79.36,3.306666666666666,0.27,12.99,0.38,0.39,0.39,8.729166666666666,0.6666666666666666,-0.0499999999999999,0.0,,1013.3458333333332,187.82608695652175,2.7916666666666665,10,2
110.53,4.605416666666667,0.25,16.16,0.38,0.38,0.385,7.270833333333333,0.3636363636363636,-0.0958333333333333,-0.0833333333333333,-1.0,1020.825,148.69565217391303,2.475,10,3
89.98,4.09,0.27,15.76,0.38,0.38,0.39,9.7,0.0,-1.9,0.0,,1022.9416666666666,171.30434782608697,2.529166666666667,10,4
86.53,3.933181818181818,0.25,14.94,0.38,0.37,0.38,11.545833333333334,0.0,-0.7833333333333333,0.0,,1020.5833333333334,176.5,2.3375,10,5
55.66,2.7830000000000004,0.28,13.97,0.38,0.39,0.385,14.258333333333333,0.0,-0.2791666666666667,0.0,,1017.4416666666666,154.7826086956522,3.0583333333333336,10,6
80.02,3.4791304347826086,0.21,15.85,0.38,0.38,0.39,16.379166666666666,0.0,1.2125,0.0,,1012.6666666666666,160.8695652173913,3.858333333333333,10,0
81.41,3.3920833333333333,0.17,15.87,0.38,0.37,0.385,15.604166666666666,0.8695652173913043,2.495833333333333,0.0,,1012.8708333333334,203.04347826086956,2.534782608695652,10,1
100.95,4.389130434782609,0.31,16.02,0.38,0.38,0.39,11.4125,0.0,0.8958333333333334,0.0,,1019.1791666666668,194.76190476190476,2.0416666666666665,10,2
87.61,3.650416666666666,0.28,13.98,0.38,0.38,0.38,13.475,0.3636363636363636,1.1833333333333331,0.0,,1015.2416666666668,180.0,2.5791666666666666,10,3
8.05,0.3354166666666667,0.07,0.53,0.37,0.38,0.38,18.775,0.8333333333333334,-0.625,-0.1666666666666666,-1.0,1007.0291666666668,189.58333333333337,6.291666666666667,10,4
86.36,3.598333333333333,0.24,15.34,0.39,0.39,0.39,16.370833333333334,0.2857142857142857,6.266666666666667,-0.1666666666666666,-1.0,1006.1041666666666,174.34782608695653,3.266666666666667,10,5
28.17,1.17375,0.19,6.9,0.39,0.37,0.39,12.8125,1.5,5.583333333333333,1.0416666666666667,10.0,1003.7,187.08333333333337,4.8500000000000005,10,6
62.14,2.8245454545454547,0.23,15.5,0.38,0.39,0.385,9.1,1.4545454545454546,2.5416666666666665,3.7083333333333335,44.5,1010.3875,217.3913043478261,3.516666666666667,10,0
75.33,3.13875,0.1,16.11,0.37,0.38,0.385,7.020833333333333,0.1818181818181818,0.6041666666666666,0.0,,1016.975,162.6086956521739,2.9416666666666664,10,1
65.36,2.9709090909090907,0.24,12.1,0.37,0.39,0.38,6.8,0.5882352941176471,0.4208333333333333,0.0,,1028.2875,208.33333333333337,2.279166666666667,10,2
104.98,4.3741666666666665,0.32,15.26,0.38,0.38,0.385,6.883333333333333,0.0,-1.2708333333333333,0.0,,1028.075,167.5,2.4125,10,3
76.56,3.48,0.27,15.3,0.39,0.37,0.385,9.016666666666667,0.0,-0.9958333333333332,0.0,,1018.9208333333332,179.0909090909091,2.1166666666666667,10,4
108.31,4.5129166666666665,0.23,15.71,0.39,0.38,0.39,12.3625,0.0,0.4624999999999999,-0.0416666666666666,-1.0,1013.1083333333332,202.6086956521739,2.3916666666666666,10,5
84.14,3.505833333333334,0.3,13.74,0.39,0.38,0.39,14.004166666666668,0.0833333333333333,1.6791666666666665,0.0,,1015.2291666666666,197.5,2.595833333333333,10,6
20.73,0.86375,0.08,4.78,0.39,0.39,0.38,15.1125,1.0909090909090908,8.004166666666666,1.2916666666666667,12.0,1015.775,174.0909090909091,6.541666666666667,10,0
90.19,3.7579166666666666,0.31,15.33,0.37,0.38,0.39,14.525,0.8333333333333334,7.133333333333333,-0.0416666666666666,-1.0,1017.925,156.95652173913044,3.0500000000000003,10,1
107.21,4.467083333333334,0.22,15.72,0.38,0.39,0.385,13.633333333333333,0.0,4.341666666666667,0.0,,1020.3833333333332,171.66666666666666,3.579166666666667,10,2
88.18,3.674166666666667,0.24,13.4,0.39,0.39,0.39,16.458333333333332,0.0,4.516666666666667,0.0,,1014.6416666666668,164.16666666666666,5.3374999999999995,10,3
21.4,0.8916666666666667,0.07,7.53,0.35,0.4,0.38,15.558333333333332,1.5,9.120833333333334,3.5416666666666665,22.75,1010.3541666666666,185.65217391304347,3.095833333333333,10,4
94.66,3.9441666666666664,0.21,15.83,0.33,0.41,0.415,14.829166666666666,1.3333333333333333,9.045833333333333,0.0,,1015.1958333333332,157.91666666666666,2.1875,10,5
25.59,1.06625,0.21,3.86,0.38,0.38,0.405,17.904166666666665,1.0,7.345833333333334,0.3333333333333333,10.0,1009.1375,181.25,6.829166666666667,10,6
62.29,2.966190476190476,0.2,14.17,0.38,0.39,0.39,9.879166666666666,0.4705882352941176,1.8708333333333331,2.0,48.0,1013.3083333333334,144.7826086956522,2.875,10,0
49.34,2.055833333333333,0.17,13.79,0.37,0.38,0.38,7.254166666666666,1.625,2.3916666666666666,0.5416666666666666,15.0,1014.3,247.3913043478261,2.9583333333333335,11,1
77.91,3.541363636363636,0.3,16.14,0.38,0.39,0.39,6.375,0.0,0.7000000000000001,0.0,,1027.0166666666669,203.4782608695652,2.2416666666666667,11,2
76.48,3.4763636363636365,0.25,14.96,0.39,0.37,0.395,7.470833333333334,0.0,0.7875,0.0,,1029.3333333333333,234.54545454545453,2.279166666666667,11,3
95.27,3.969583333333333,0.3,15.78,0.38,0.42,0.41,8.266666666666667,0.2608695652173913,1.7666666666666666,-0.0416666666666666,-1.0,1025.9625,184.16666666666663,1.9041666666666668,11,4
101.32,4.221666666666667,0.28,15.23,0.35,0.4,0.405,9.0125,0.0,2.283333333333333,0.0,,1020.4875,137.91666666666666,1.679166666666667,11,5
92.61,3.85875,0.24,15.15,0.39,0.37,0.39,10.216666666666669,0.0869565217391304,2.891666666666667,0.0,,1017.8083333333334,156.25,2.2291666666666665,11,6
101.36,4.223333333333334,0.19,15.29,0.38,0.39,0.39,10.354166666666666,0.0,2.0,0.0,,1024.7916666666667,178.75,2.0416666666666665,11,0
100.91,4.204583333333333,0.28,15.94,0.39,0.37,0.39,10.679166666666667,0.0,1.8458333333333332,0.0,,1027.775,206.66666666666663,2.283333333333333,11,1
99.21,4.13375,0.3,15.05,0.38,0.37,0.39,10.579166666666667,0.0,2.504166666666667,0.0,,1025.2458333333334,154.54545454545453,2.0875,11,2
96.12,4.005,0.32,15.18,0.39,0.38,0.39,10.170833333333333,0.0,2.6458333333333335,0.0,,1023.875,156.5,2.15,11,3
96.15,4.0062500000000005,0.29,14.95,0.38,0.39,0.39,10.758333333333333,0.0,2.858333333333333,0.0,,1022.5916666666668,162.6086956521739,1.675,11,4
76.11,3.17125,0.27,14.54,0.37,0.38,0.385,10.108333333333333,0.1904761904761904,1.1916666666666669,0.0,,1020.8541666666666,158.75,2.8958333333333335,11,5
